fid,fname,tid,q,Lq,l,Ll,k,Lk,a,La,ktotal,Lktotal,w,Lw,t,Lt,lnvoyage_oper,lnF1tonnage,soil,woil,bone,L,voyage_oper,Ktotal,Q,A,W,rev,K,Kprime,exit,bk,bK,bW,bt,cons,omega
1106,"Thompson, James D.",1858,3.8276322,3.9802086,4.7916498,4.8675346,7.1643338,7.1643338,3.0445225,2.9957323,12.191801,12.268147,13.9066,13.912344,58,57,1.3862944,6.8632808,.1762750018388033,1.295225,17.3625,120.5000038146973,4,197166.0332565308,45.95359802246094,21,1095366.6,18.883039,1292.5,956.5,0,1.0346789,-.04479159,3.6679804,.012068283,-54.851723,.10356269
1106,"Thompson, James D.",1859,2.961503,3.8276322,4.356709,4.7916498,6.8632808,7.1643338,3.0910425,3.0445225,12.144669,12.191801,13.901892,13.9066,59,58,1.0986123,6.8632808,.2242499962449074,.415,4.3,77.99999904632568,3,188088.6999053955,19.32699966430664,22,1090221.4,4.608654,956.5,956.5,0,1.0346789,-.04479159,3.6679804,.012068283,-54.851723,-.44798273
1106,"Thompson, James D.",1860,2.961503,2.961503,4.356709,4.356709,6.8632808,6.8632808,3.1354942,3.0910425,12.051511,12.144669,13.897676,13.901892,60,59,1.0986123,6.4952655,.2242499962449074,.415,4.3,77.99999904632568,3,171358.1165924072,19.32699966430664,23,1085635.8,4.265512,956.5,662,0,1.0346789,-.04479159,3.6679804,.012068283,-54.851723,-.44876227
1106,"Thompson, James D.",1861,2.6186359,2.961503,3.8501477,4.356709,6.4952655,6.8632808,3.1780539,3.1354942,11.897931,12.051511,13.894493,13.897676,61,60,.69314718,5.4359031,.0967499986290932,.415,4.3,47.00000095367432,2,146962.1998901367,13.71700000762939,24,1082185.8,3.382113,662,229.5,0,1.0346789,-.04479159,3.6679804,.012068283,-54.851723,-.41812259
1106,"Thompson, James D.",1862,1.0300955,2.6186359,3.0445225,3.8501477,5.4359031,6.4952655,3.2188759,3.1780539,11.653352,11.897931,13.892487,13.894493,62,61,0,5.4359031,.0636666640639305,0,0,21.00000190734863,1,115076.4499130249,2.80133318901062,25,1080016.6,.087700829,229.5,229.5,0,1.0346789,-.04479159,3.6679804,.012068283,-54.851723,-.9262265
1106,"Thompson, James D.",1863,1.0300955,1.0300955,3.0445225,3.0445225,5.4359031,5.4359031,3.2580965,3.2188759,11.488565,11.653352,13.891661,13.892487,63,62,0,5.4359031,.0636666640639305,0,0,21.00000190734863,1,97593.44989013672,2.80133318901062,26,1079124.4,.080340452,229.5,229.5,0,1.0346789,-.04479159,3.6679804,.012068283,-54.851723,-.9426465
1106,"Thompson, James D.",1866,2.1747518,,3.0910425,,5.4359031,,3.3672957,3.3322046,11.297045,11.31901,13.890926,13.891262,66,65,0,5.4359031,0,.25,4,22.00000190734863,1,80583.11661529541,8.800000190734863,29,1078332.5,3.8111932,229.5,229.5,0,1.0346789,-.04479159,3.6679804,.012068283,-54.851723,.15991992
1106,"Thompson, James D.",1867,2.1747518,2.1747518,3.0910425,3.0910425,5.4359031,5.4359031,3.4011974,3.3672957,11.333413,11.297045,13.890308,13.890926,67,66,0,,0,.25,4,22.00000190734863,1,83567.78325653076,8.800000190734863,30,1077666.3,3.3716815,229.5,0,1,1.0346789,-.04479159,3.6679804,.012068283,-54.851723,.15174738
1107,"Thorndike, Israel",1820,3.0502205,,3.3360319,,6.2105999,,0,,10.778466,,14.191109,,20,19,0,6.2105999,.4800000190734863,0,0,28.10737228393555,1,47976.49998474121,21.1200008392334,1,1455861.9,.30988574,498,498,0,1.0346789,-.04479159,3.6679804,.012068283,-54.851723,-.33532375
1107,"Thorndike, Israel",1821,3.0502205,3.0502205,3.3360319,3.3360319,6.2105999,6.2105999,.69314718,0,11.00381,10.778466,14.188283,14.191109,21,20,0,6.2105999,.4800000190734863,0,0,28.10737228393555,1,60102.66667175293,21.1200008392334,2,1451753.3,.23490001,498,498,0,1.0346789,-.04479159,3.6679804,.012068283,-54.851723,-.32693377
1107,"Thorndike, Israel",1822,3.0502205,3.0502205,3.3360319,3.3360319,6.2105999,6.2105999,1.0986123,.69314718,11.110017,11.00381,14.184769,14.188283,22,21,0,6.2105999,.4800000190734863,0,0,28.10737228393555,1,66837.33334350586,21.1200008392334,3,1446660.8,.22620001,498,498,0,1.0346789,-.04479159,3.6679804,.012068283,-54.851723,-.32135454
1107,"Thorndike, Israel",1823,3.0502205,3.0502205,3.3360319,3.3360319,6.2105999,6.2105999,1.3862944,1.0986123,11.051144,11.110017,14.180613,14.184769,23,22,0,6.2105999,.4800000190734863,0,0,28.10737228393555,1,63016.00001525879,21.1200008392334,4,1440661.4,.16626668,498,498,0,1.0346789,-.04479159,3.6679804,.012068283,-54.851723,-.32081529
1107,"Thorndike, Israel",1824,3.0502205,3.0502205,3.3360319,3.3360319,6.2105999,6.2105999,1.6094379,1.3862944,10.934603,11.051144,14.17651,14.180613,24,23,0,,.4800000190734863,0,0,28.10737228393555,1,56083.83334350586,21.1200008392334,5,1434762.9,.19192728,498,0,1,1.0346789,-.04479159,3.6679804,.012068283,-54.851723,-.323055
1108,"Thornton, G. R.",1833,2.7676179,,3.3322046,,5.9229178,,0,,12.016452,,14.127716,,33,32,0,5.9229178,.2393333315849304,.294,0,28.00000190734863,1,165454.4999237061,15.9206657409668,1,1366435.8,.27987334,373.5,373.5,0,1.0346789,-.04479159,3.6679804,.012068283,-54.851723,-.1891811
1108,"Thornton, G. R.",1834,2.7676179,2.7676179,3.3322046,3.3322046,5.9229178,5.9229178,.69314718,0,12.010337,12.016452,14.11869,14.127716,34,33,0,5.9229178,.2393333315849304,.294,0,28.00000190734863,1,164445.9166183472,15.9206657409668,2,1354156.4,.24588779,373.5,373.5,0,1.0346789,-.04479159,3.6679804,.012068283,-54.851723,-.16841416
1108,"Thornton, G. R.",1835,2.8400137,2.7676179,3.3141861,3.3322046,5.9229178,5.9229178,1.0986123,.69314718,12.04953,12.010337,14.110006,14.11869,35,34,0,5.9229178,.176499992609024,.51,3.516666666666667,27.50000190734863,1,171019.0832748413,17.11600112915039,3,1342449.9,1.0156174,373.5,373.5,0,1.0346789,-.04479159,3.6679804,.012068283,-54.851723,-.074481286
1108,"Thornton, G. R.",1836,3.0191884,2.8400137,3.2958369,3.3141861,5.9229178,5.9229178,1.3862944,1.0986123,12.110042,12.04953,14.100958,14.110006,36,35,0,5.9229178,.1136666610836983,.726,7.033333333333334,27.00000190734863,1,181687.2499313354,20.47466659545898,4,1330357.3,1.9148231,373.5,373.5,0,1.0346789,-.04479159,3.6679804,.012068283,-54.851723,.12852508
1108,"Thornton, G. R.",1837,3.0191884,3.0191884,3.2958369,3.2958369,5.9229178,5.9229178,1.6094379,1.3862944,12.111172,12.110042,14.091479,14.100958,37,36,0,,.1136666610836983,.726,7.033333333333334,27.00000190734863,1,181892.5832901001,20.47466659545898,5,1317806.1,1.4965209,373.5,0,1,1.0346789,-.04479159,3.6679804,.012068283,-54.851723,.15127462
1109,"Thornton, John R.",1837,2.8133109,,3.2214017,,5.6507335,,0,,12.111172,,14.091479,,37,36,0,5.6507335,.1666666716337204,.509,0,25.0632266998291,1,181892.5832901001,16.66500091552734,1,1317806.1,.26923087,284.5,284.5,0,1.0346789,-.04479159,3.6679804,.012068283,-54.851723,.22702052
1109,"Thornton, John R.",1838,2.8133109,2.8133109,3.2214017,3.2214017,5.6507335,5.6507335,.69314718,0,12.081944,12.111172,14.082073,14.091479,38,37,0,5.6507335,.1666666716337204,.509,0,25.0632266998291,1,176653.2499465942,16.66500091552734,2,1305469.5,.27297458,284.5,284.5,0,1.0346789,-.04479159,3.6679804,.012068283,-54.851723,.24814445
1109,"Thornton, John R.",1839,2.4561641,2.8133109,3.2257774,3.2214017,5.6507335,5.6507335,1.0986123,.69314718,12.124185,12.081944,14.072806,14.082073,39,38,0,5.6507335,.1541666686534882,.266,0,25.17313575744629,1,184274.9999389648,11.65999984741211,3,1293427.8,.22707151,284.5,284.5,0,1.0346789,-.04479159,3.6679804,.012068283,-54.851723,-.085187927
1109,"Thornton, John R.",1840,1.8953685,2.4561641,3.230134,3.2257774,5.6507335,5.6507335,1.3862944,1.0986123,12.138627,12.124185,14.06289,14.072806,40,39,0,5.6507335,.1416666656732559,.023,0,25.28304481506348,1,186955.6666030884,6.654999732971191,4,1280664.6,.14361444,284.5,284.5,0,1.0346789,-.04479159,3.6679804,.012068283,-54.851723,-.62103218
1109,"Thornton, John R.",1841,2.3574204,1.8953685,3.204433,3.230134,5.6507335,5.6507335,1.6094379,1.3862944,12.268262,12.138627,14.05254,14.06289,41,40,0,6.4044018,.1254999935626984,.275,2.2,24.64152145385742,1,212832.666557312,10.56366634368896,5,1267478.5,.59685975,284.5,604.5,0,1.0346789,-.04479159,3.6679804,.012068283,-54.851723,-.12727748
1109,"Thornton, John R.",1842,3.4821832,2.3574204,3.9889841,3.204433,6.4044018,5.6507335,1.7917595,1.6094379,12.263239,12.268262,14.041601,14.05254,42,41,.69314718,6.7684932,.1360000018030405,1.423666666666667,12.06666666666667,54.00000190734863,2,211766.3332748413,32.53066635131836,6,1253689.8,3.5854535,604.5,870,0,1.0346789,-.04479159,3.6679804,.012068283,-54.851723,.24551004
1109,"Thornton, John R.",1843,3.7578115,3.4821832,4.4109688,3.9889841,6.7684932,6.4044018,1.9459101,1.7917595,12.279578,12.263239,14.031227,14.041601,43,42,1.0986123,6.7684932,.2481333445757627,1.605166666666666,14.51666666666667,82.34919357299805,3,215254.9999313354,42.85453414916992,7,1240751,6.1105223,870,870,0,1.0346789,-.04479159,3.6679804,.012068283,-54.851723,.17113613
1109,"Thornton, John R.",1844,3.6986046,3.7578115,4.4449825,4.4109688,6.7684932,6.7684932,2.0794415,1.9459101,12.362119,12.279578,14.021094,14.031227,44,43,1.0986123,7.0732698,.3769333548843861,1.198333333333333,10.82083333333333,85.19838523864746,3,233775.9999313354,40.39089965820313,8,1228242.1,5.289237,870,1180,0,1.0346789,-.04479159,3.6679804,.012068283,-54.851723,.14072488
1109,"Thornton, John R.",1845,4.0493193,3.6986046,4.7396197,4.4449825,7.0732698,6.7684932,2.1972246,2.0794415,12.438435,12.362119,14.010608,14.021094,45,44,1.3862944,7.0732698,.8448500297963619,1.0595,9.175000000000001,114.3907032012939,4,252315.1666030884,57.3583984375,9,1215428.9,4.3260465,1180,1180,0,1.0346789,-.04479159,3.6679804,.012068283,-54.851723,.20590825
1109,"Thornton, John R.",1846,4.0348315,4.0493193,4.721981,4.7396197,7.0732698,7.0732698,2.3025851,2.1972246,12.381245,12.438435,14.000108,14.010608,46,45,1.3862944,7.0732698,.9186000302433968,.879,7.125,112.3907012939453,4,238290.3332901001,56.53340148925781,10,1202733.8,3.787596,1180,1180,0,1.0346789,-.04479159,3.6679804,.012068283,-54.851723,.21530423
1109,"Thornton, John R.",1847,3.9977474,4.0348315,4.6917286,4.721981,7.0732698,7.0732698,2.3978953,2.3025851,12.362609,12.381245,13.99081,14.000108,47,46,1.3862944,7.0732698,.9424500018358231,.7075750000000001,5.912500000000001,109.0415077209473,4,233890.5832748413,54.47529983520508,11,1191604,3.1331007,1180,1180,0,1.0346789,-.04479159,3.6679804,.012068283,-54.851723,.19941968
1109,"Thornton, John R.",1848,3.9912446,3.9977474,4.6792784,4.6917286,7.0732698,7.0732698,2.4849067,2.3978953,12.291662,12.362609,13.981936,13.99081,48,47,1.3862944,7.0732698,.8925499990582466,.71665,6.75,107.6923179626465,4,217871.8332824707,54.12220001220703,12,1181074.4,3.174931,1180,1180,0,1.0346789,-.04479159,3.6679804,.012068283,-54.851723,.21022366
1109,"Thornton, John R.",1849,3.9488988,3.9912446,4.7095304,4.6792784,7.0732698,7.0732698,2.5649493,2.4849067,12.200253,12.291662,13.973796,13.981936,49,48,1.3862944,7.0732698,.8515499755740166,.6959500000000001,6.55,111.0000019073486,4,198839.4166183472,51.87820053100586,13,1171500.5,3.8139894,1180,1180,0,1.0346789,-.04479159,3.6679804,.012068283,-54.851723,.18157116
1109,"Thornton, John R.",1850,4.0681834,3.9488988,4.7273879,4.7095304,7.0732698,7.0732698,2.6390574,2.5649493,12.153888,12.200253,13.966244,13.973796,50,49,1.3862944,7.3802557,.9360499642789364,.736575,7.8475,113,4,189830.6666183472,58.45069885253906,14,1162686.8,4.8615723,1180,1604,0,1.0346789,-.04479159,3.6679804,.012068283,-54.851723,.31441188
1109,"Thornton, John R.",1851,4.4353318,4.0681834,4.9836068,4.7273879,7.3802557,7.0732698,2.7080503,2.6390574,12.250927,12.153888,13.958548,13.966244,51,50,1.6094379,7.3802557,.9623999707400799,1.4168,19.1066,146.0000057220459,5,209175.0332870483,84.38011932373047,15,1153772,9.8117657,1604,1604,0,1.0346789,-.04479159,3.6679804,.012068283,-54.851723,.38443607
1109,"Thornton, John R.",1852,4.4405847,4.4353318,5.0172801,4.9836068,7.3802557,7.3802557,2.7725887,2.7080503,12.285057,12.250927,13.949748,13.958548,52,51,1.6094379,7.648263,.9724999777972698,1.4146,19.1066,151.0000076293945,5,216437.4499206543,84.82452392578125,16,1143664.4,13.762656,1604,2097,0,1.0346789,-.04479159,3.6679804,.012068283,-54.851723,.41142595
1109,"Thornton, John R.",1853,4.6341205,4.4405847,5.187386,5.0172801,7.648263,7.3802557,2.8332133,2.7725887,12.326688,12.285057,13.941074,13.949748,53,52,1.7917595,7.648263,1.183299992233515,1.655,23.1237,179.0000057220459,6,225638.1165618896,102.9373397827148,17,1133787.4,12.082342,2097,2097,0,1.0346789,-.04479159,3.6679804,.012068283,-54.851723,.34927154
1109,"Thornton, John R.",1854,4.635797,4.6341205,5.1984968,5.187386,7.648263,7.648263,2.8903718,2.8332133,12.296849,12.326688,13.932406,13.941074,54,53,1.7917595,7.648263,1.295100010931492,1.4846,20.9662,181.0000038146973,6,219004.9499206543,103.1100463867188,18,1124002,11.847471,2097,2097,0,1.0346789,-.04479159,3.6679804,.012068283,-54.851723,.36933717
1109,"Thornton, John R.",1855,4.5732694,4.635797,5.1957307,5.1984968,7.648263,7.648263,2.9444389,2.8903718,12.276958,12.296849,13.924961,13.932406,55,54,1.7917595,7.648263,1.346599992364645,1.3077,17.0954,180.5000019073486,6,214691.6999282837,96.86027526855469,19,1115665.3,11.449028,2097,2097,0,1.0346789,-.04479159,3.6679804,.012068283,-54.851723,.32115963
1109,"Thornton, John R.",1856,4.5147314,4.5732694,5.2067504,5.1957307,7.648263,7.648263,2.9957323,2.9444389,12.284708,12.276958,13.918493,13.924961,56,55,1.7917595,7.648263,1.414974994957447,1.1308,13.2246,182.5000019073486,6,216361.9499053955,91.35301971435547,20,1108472,11.66607,2097,2097,0,1.0346789,-.04479159,3.6679804,.012068283,-54.851723,.27462432
1109,"Thornton, John R.",1857,4.5011339,4.5147314,5.209486,5.2067504,7.648263,7.648263,3.0445225,2.9957323,12.268147,12.284708,13.912344,13.918493,57,56,1.7917595,7.4826818,1.541300021111965,.9112166666666668,10.1373,183.0000038146973,6,212808.3665618896,90.1192626953125,21,1101677,12.898013,2097,1777,0,1.0346789,-.04479159,3.6679804,.012068283,-54.851723,.27077228
1109,"Thornton, John R.",1858,4.2599149,4.5011339,5.0296392,5.209486,7.4826818,7.648263,3.0910425,3.0445225,12.191801,12.268147,13.9066,13.912344,58,57,1.6094379,7.4826818,1.470083337277174,.3338333333333334,2.02,152.8778247833252,5,197166.0332565308,70.80394744873047,22,1095366.6,4.2635813,1777,1777,0,1.0346789,-.04479159,3.6679804,.012068283,-54.851723,.20645748
1109,"Thornton, John R.",1859,4.194139,4.2599149,4.9724336,5.0296392,7.4826818,7.4826818,3.1354942,3.0910425,12.144669,12.191801,13.901892,13.9066,59,58,1.6094379,7.2902927,1.421644024550915,.2042333333333334,1.14,144.3778228759766,5,188088.6999053955,66.29661560058594,23,1090221.4,3.2643721,1777,1466,0,1.0346789,-.04479159,3.6679804,.012068283,-54.851723,.1437721
1109,"Thornton, John R.",1860,3.8967211,4.194139,4.8353119,4.9724336,7.2902927,7.4826818,3.1780539,3.1354942,12.051511,12.144669,13.897676,13.901892,60,59,1.6094379,7.2902927,1.094538077712059,.0589666666666667,0,125.8778266906738,5,171358.1165924072,49.24073028564453,24,1085635.8,1.6948457,1466,1466,0,1.0346789,-.04479159,3.6679804,.012068283,-54.851723,.044635534
1109,"Thornton, John R.",1861,3.8967211,3.8967211,4.8353119,4.8353119,7.2902927,7.2902927,3.2188759,3.1780539,11.897931,12.051511,13.894493,13.897676,61,60,1.6094379,7.2902927,1.094538077712059,.0589666666666667,0,125.8778266906738,5,146962.1998901367,49.24073028564453,25,1082185.8,1.5739594,1466,1466,0,1.0346789,-.04479159,3.6679804,.012068283,-54.851723,.037364691
1109,"Thornton, John R.",1862,3.8967211,3.8967211,4.8353119,4.8353119,7.2902927,7.2902927,3.2580965,3.2188759,11.653352,11.897931,13.892487,13.894493,62,61,1.6094379,6.956069,1.094538077712059,.0589666666666667,0,125.8778266906738,5,115076.4499130249,49.24073028564453,26,1080016.6,1.5415449,1466,1049.5,0,1.0346789,-.04479159,3.6679804,.012068283,-54.851723,.021701226
1109,"Thornton, John R.",1863,3.5631747,3.8967211,4.3678999,4.8353119,6.956069,7.2902927,3.2958369,3.2580965,11.488565,11.653352,13.891661,13.892487,63,62,1.0986123,6.5985088,.7947047650814056,.0168,0,78.87782287597656,3,97593.44989013672,35.27500915527344,27,1079124.4,1.0153737,1049.5,734,0,1.0346789,-.04479159,3.6679804,.012068283,-54.851723,.017549092
1109,"Thornton, John R.",1864,2.6711886,3.5631747,4.0943446,4.3678999,6.5985088,6.956069,3.3322046,3.2958369,11.34798,11.488565,13.891326,13.891661,64,63,.69314718,6.5985088,.3285714089870453,0,0,60.00000190734863,2,84793.94992828369,14.4571418762207,28,1078763.1,.36086926,734,734,0,1.0346789,-.04479159,3.6679804,.012068283,-54.851723,-.52161461
1109,"Thornton, John R.",1865,2.6994379,2.6711886,4.1108737,4.0943446,6.5985088,6.5985088,3.3672957,3.3322046,11.31901,11.34798,13.891262,13.891326,65,64,.69314718,5.7365723,.2054857015609741,.195,2.65,61.00000190734863,2,82372.69993591309,14.87137031555176,29,1078694.3,3.3265476,734,310,0,1.0346789,-.04479159,3.6679804,.012068283,-54.851723,-.50649685
1109,"Thornton, John R.",1866,2.7269113,2.6994379,3.4011974,4.1108737,5.7365723,6.5985088,3.4011974,3.3672957,11.297045,11.31901,13.890926,13.891262,66,65,0,5.7365723,.0824000015854836,.39,5.3,30.00000190734863,1,80583.11661529541,15.28559970855713,30,1078332.5,5.2351723,310,310,0,1.0346789,-.04479159,3.6679804,.012068283,-54.851723,.40098339
1109,"Thornton, John R.",1867,2.7269113,2.7269113,3.4011974,3.4011974,5.7365723,5.7365723,3.4339871,3.4011974,11.333413,11.297045,13.890308,13.890926,67,66,0,5.7365723,.0824000015854836,.39,5.3,30.00000190734863,1,83567.78325653076,15.28559970855713,31,1077666.3,4.6243529,310,310,0,1.0346789,-.04479159,3.6679804,.012068283,-54.851723,.39281085
1109,"Thornton, John R.",1868,2.7269113,2.7269113,3.4011974,3.4011974,5.7365723,5.7365723,3.4657359,3.4339871,11.310284,11.333413,13.889392,13.890308,68,67,0,5.7365723,.0824000015854836,.39,5.3,30.00000190734863,1,81657.03327941895,15.28559970855713,32,1076679.3,4.2851181,310,310,0,1.0346789,-.04479159,3.6679804,.012068283,-54.851723,.3830682
1109,"Thornton, John R.",1869,2.7269113,2.7269113,3.4011974,3.4011974,5.7365723,5.7365723,3.4965076,3.4657359,11.295695,11.310284,13.888688,13.889392,69,68,0,,.0824000015854836,.39,5.3,30.00000190734863,1,80474.44995880127,15.28559970855713,33,1075921.8,5.1587353,310,0,1,1.0346789,-.04479159,3.6679804,.012068283,-54.851723,.37292805
1110,Tiffany & Bennett,1844,2.3674362,,3.3898196,,5.9454207,,0,,12.362119,,14.021094,,44,43,0,5.9454207,.0175000000745058,.4575,4.5,29.66060256958008,1,233775.9999313354,10.67000007629395,1,1228242.1,2.0536401,382,382,0,1.0346789,-.04479159,3.6679804,.012068283,-54.851723,-.33882782
1110,Tiffany & Bennett,1845,2.3674362,2.3674362,3.3898196,3.3898196,5.9454207,5.9454207,.69314718,0,12.438435,12.362119,14.010608,14.021094,45,44,0,5.9454207,.0175000000745058,.4575,4.5,29.66060256958008,1,252315.1666030884,10.67000007629395,2,1215428.9,1.7388899,382,382,0,1.0346789,-.04479159,3.6679804,.012068283,-54.851723,-.30901313
1110,Tiffany & Bennett,1846,2.3674362,2.3674362,3.3898196,3.3898196,5.9454207,5.9454207,1.0986123,.69314718,12.381245,12.438435,14.000108,14.010608,46,45,0,5.9454207,.0175000000745058,.4575,4.5,29.66060256958008,1,238290.3332901001,10.67000007629395,3,1202733.8,1.8256944,382,382,0,1.0346789,-.04479159,3.6679804,.012068283,-54.851723,-.28512943
1110,Tiffany & Bennett,1847,2.3674362,2.3674362,3.3898196,3.3898196,5.9454207,5.9454207,1.3862944,1.0986123,12.362609,12.381245,13.99081,14.000108,47,46,0,,.0175000000745058,.4575,4.5,29.66060256958008,1,233890.5832748413,10.67000007629395,4,1191604,1.627749,382,0,1,1.0346789,-.04479159,3.6679804,.012068283,-54.851723,-.26392984
1111,Tiffany & Halsey,1845,1.8588988,,3.4181941,,6.0402546,,0,,12.438435,,14.010608,,45,44,0,6.0402546,0,.35,0,30.51425743103027,1,252315.1666030884,6.416666507720947,1,1215428.9,.11917188,420,420,0,1.0346789,-.04479159,3.6679804,.012068283,-54.851723,-.91567314
1111,Tiffany & Halsey,1846,1.8588988,1.8588988,3.4181941,3.4181941,6.0402546,6.0402546,.69314718,0,12.381245,12.438435,14.000108,14.010608,46,45,0,6.6871085,0,.35,0,30.51425743103027,1,238290.3332901001,6.416666507720947,2,1202733.8,.126875,420,802,0,1.0346789,-.04479159,3.6679804,.012068283,-54.851723,-.89178944
1111,Tiffany & Halsey,1847,2.9575109,1.8588988,4.0966849,3.4181941,6.6871085,6.0402546,1.0986123,.69314718,12.362609,12.381245,13.99081,14.000108,47,46,.69314718,6.6871085,0,1.05,3.1,60.14057350158691,2,233890.5832748413,19.25,3,1191604,1.3828081,802,802,0,1.0346789,-.04479159,3.6679804,.012068283,-54.851723,-.44126379
1111,Tiffany & Halsey,1848,2.7751894,2.9575109,4.0857706,4.0966849,6.6871085,6.6871085,1.3862944,1.0986123,12.291662,12.362609,13.981936,13.99081,48,47,.69314718,6.6871085,0,.875,3.1,59.48775100708008,2,217871.8332824707,16.04166603088379,4,1181074.4,1.2003212,802,802,0,1.0346789,-.04479159,3.6679804,.012068283,-54.851723,-.60627854
1111,Tiffany & Halsey,1849,2.5520458,2.7751894,4.0747356,4.0857706,6.6871085,6.6871085,1.6094379,1.3862944,12.200253,12.291662,13.973796,13.981936,49,48,.69314718,5.9454207,0,.7,3.1,58.83492660522461,2,198839.4166183472,12.83333301544189,5,1171500.5,1.4675159,802,382,0,1.0346789,-.04479159,3.6679804,.012068283,-54.851723,-.81572884
1111,Tiffany & Halsey,1850,2.5520458,2.5520458,3.3886631,4.0747356,5.9454207,6.6871085,1.7917595,1.6094379,12.153888,12.200253,13.966244,13.973796,50,49,0,5.9454207,0,.7,3.1,29.62631607055664,1,189830.6666183472,12.83333301544189,6,1162686.8,1.6357161,382,382,0,1.0346789,-.04479159,3.6679804,.012068283,-54.851723,-.034764014
1111,Tiffany & Halsey,1851,2.5520458,2.5520458,3.3886631,3.3886631,5.9454207,5.9454207,1.9459101,1.7917595,12.250927,12.153888,13.958548,13.966244,51,50,0,,0,.7,3.1,29.62631607055664,1,209175.0332870483,12.83333301544189,7,1153772,1.6085575,382,0,1,1.0346789,-.04479159,3.6679804,.012068283,-54.851723,-.014256422
1112,"Tillinghast, Pardon",1852,2.4225879,,3.3672957,,5.894403,,0,,12.285057,,13.949748,,52,51,0,5.894403,0,.50625,5.125,28.99999809265137,1,216437.4499206543,11.27499961853027,1,1143664.4,3.4173982,363,363,0,1.0346789,-.04479159,3.6679804,.012068283,-54.851723,-.069190323
1112,"Tillinghast, Pardon",1853,2.4225879,2.4225879,3.3672957,3.3672957,5.894403,5.894403,.69314718,0,12.326688,12.285057,13.941074,13.949748,53,52,0,5.894403,0,.50625,5.125,28.99999809265137,1,225638.1165618896,11.27499961853027,2,1133787.4,2.392364,363,363,0,1.0346789,-.04479159,3.6679804,.012068283,-54.851723,-.047579054
1112,"Tillinghast, Pardon",1854,2.4225879,2.4225879,3.3672957,3.3672957,5.894403,5.894403,1.0986123,.69314718,12.296849,12.326688,13.932406,13.941074,54,53,0,5.894403,0,.50625,5.125,28.99999809265137,1,219004.9499206543,11.27499961853027,3,1124002,2.4820256,363,363,0,1.0346789,-.04479159,3.6679804,.012068283,-54.851723,-.029189998
1112,"Tillinghast, Pardon",1855,2.4225879,2.4225879,3.3672957,3.3672957,5.894403,5.894403,1.3862944,1.0986123,12.276958,12.296849,13.924961,13.932406,55,54,0,,0,.50625,5.125,28.99999809265137,1,214691.6999282837,11.27499961853027,4,1115665.3,2.7757337,363,0,1,1.0346789,-.04479159,3.6679804,.012068283,-54.851723,-.014839877
1113,"Tilton, James A.",1910,3.0708399,,3.0650926,,5.1590552,,0,,8.8714514,,13.978613,,110,109,0,5.1590552,.4900000095367432,0,0,21.43644523620605,1,7125.616645812988,21.56000137329102,1,1177156.6,,174,174,0,1.0346789,-.04479159,3.6679804,.012068283,-54.851723,.38117355
1113,"Tilton, James A.",1911,2.8678989,3.0708399,2.9377265,3.0650926,5.1590552,5.1590552,.69314718,0,8.8886003,8.8714514,13.981067,13.978613,111,110,0,5.1590552,.4000000059604645,0,0,18.87289047241211,1,7248.866645812988,17.60000038146973,2,1180048.8,,174,174,0,1.0346789,-.04479159,3.6679804,.012068283,-54.851723,.15793194
1113,"Tilton, James A.",1912,3.5408435,2.8678989,3.0204248,2.9377265,5.1590552,5.1590552,1.0986123,.69314718,8.7139711,8.8886003,13.98327,13.981067,112,111,0,5.1590552,.784000039100647,0,0,20.5,1,6087.366645812988,34.49600219726563,3,1182652.3,,174,174,0,1.0346789,-.04479159,3.6679804,.012068283,-54.851723,.80290574
1113,"Tilton, James A.",1913,3.8020296,3.5408435,3.1354942,3.0204248,5.1590552,5.1590552,1.3862944,1.0986123,8.5638609,8.7139711,13.985739,13.98327,113,112,0,5.1590552,1.01800000667572,0,0,23,1,5238.866645812988,44.79199981689453,4,1185575,,174,174,0,1.0346789,-.04479159,3.6679804,.012068283,-54.851723,1.0362434
1113,"Tilton, James A.",1914,3.8020296,3.8020296,3.1354942,3.1354942,5.1590552,5.1590552,1.6094379,1.3862944,8.4640808,8.5638609,13.988256,13.985739,114,113,0,5.1590552,1.01800000667572,0,0,23,1,4741.366645812988,44.79199981689453,5,1188563.5,,174,174,0,1.0346789,-.04479159,3.6679804,.012068283,-54.851723,1.010471
1113,"Tilton, James A.",1915,3.8020296,3.8020296,3.1354942,3.1354942,5.1590552,5.1590552,1.7917595,1.6094379,7.8981142,8.4640808,13.990943,13.988256,115,114,0,5.1590552,1.01800000667572,0,0,23,1,2692.199989318848,44.79199981689453,6,1191760.9,,174,174,0,1.0346789,-.04479159,3.6679804,.012068283,-54.851723,.96319813
1113,"Tilton, James A.",1916,3.8020296,3.8020296,3.1354942,3.1354942,5.1590552,5.1590552,1.9459101,1.7917595,8.0241089,7.8981142,13.993811,13.990943,116,115,0,5.1590552,1.01800000667572,0,0,23,1,3053.699989318848,44.79199981689453,7,1195184.5,,174,174,0,1.0346789,-.04479159,3.6679804,.012068283,-54.851723,.94625467
