year,sperm,oil,bone,tonnage,sperm_caught,baleen_caught_oil,baleen_caught_bone,baleen_caught,whale_catch,index,gdp,sperm_oil_price,whale_oil_price,pred_bone_price,cpi,soil_real_price,woil_real_price,bone_real_price,soil_catchval,woil_catchval,bone_catchval,soil_cpi,woil_cpi,bone_cpi,soil_gpi,woil_gpi,bone_gpi,soil_catchval_cpi,woil_catchval_cpi,bone_catchval_cpi,soil_catchval_gpi,woil_catchval_gpi,bone_catchval_gpi,event,event_ton,event_cap,pop,real_gdp,real_gdp_per_capita,resident_population,johnston_williamson_estimates,berry,industrial_production_davies,pop_baleen,pop_sperm,whale_pop,whale_ratio,oil_cpi,whale_cpi,nmaster,nagent,nvoyage,petroleum_price,petroleum_price_ma,org_petroleum_price,ln_petroleum_price_ma,ln_petroleum_price,petroleum_quantity,wages_unskilled_labor,sperm_ratio,baleen_ratio,q_demanded,q_demanded_pre,q_demanded_post,soil_from_whale,ln_sperm,ln_oil,ln_bone,ln_soil_from_whale,ln_whale_catch,ln_tonnage,ln_soil_cpi,ln_woil_cpi,ln_oil_cpi,ln_bone_cpi,ln_whale_cpi,ln_event,ln_event_ton,ln_event_cap,ln_pop,ln_resident_population,ln_pop_baleen,ln_pop_sperm,ln_whale_pop,ln_petroleum_quantity,ln_sperm_caught,ln_baleen_caught,ln_index,ln_gdp,ln_real_gdp,ln_real_gdp_per_capita,ln_johnston_williamson_estimates,ln_berry,ln_industrial_production_davies,ln_wages_unskilled_labor,post_1829,post_1839,post_1849,post_1859,post_1869,post_1879,post_1889,post_1899,t,t2,t3,rev_cpi,rev_catchval_cpi,rev_catchval,rev_gpi,rev_catchval_gpi,rev_real,rev,price_whale_cpi,price_whale_catchval_cpi,price_whale_catchval,price_whale_gpi,price_whale_catchval_gpi,price_whale_real,price_whale,ln_price_whale,ln_price_whale_cpi,ln_price_whale_catchval_cpi,ln_price_whale_catchval,ln_price_whale_gpi,ln_price_whale_catchval_gpi,ln_price_whale_real,r_us,high_grade,r_new_england,r_railroad,highgrade,mediumgrade,new_england_hat,ln_r_us,ln_r_new_england,ln_r_railroad,money_market_rates,ln_money_market_rates,ln_wages,northeast,south,plains,west,wages,shipbuilding_capital_costs,wp_wholesale_prices,input_prices,freight_rates,tfp,freight_rate,seamen_wage,schwert,boston_banks,boston_industrials
1903,14.00758335646242,1.571166666666667,69.56666666666666,11635.78331756592,616.33368,28.804722,153.04666,153.04666,769.38037,1693.5291,4765,.56,.38,5.25,27,.63999999,.44,6.0300002,.56,.38,5.25,.6014815,.40814814,5.6388888,.53395349,.36232558,5.0058141,.6014815,.40814814,5.6388888,.53395349,.36232558,5.0058141,2,151.5,.01302018,83600,384225,4765,80632,4527,560,1694,253135.33,901363.75,1154499.1,3.5607979,.80555558,6096.8193,71,25,58,.024038801,.94188035,1.0096296,-.059877034,-.059877034,100461,154,.80107796,.19892198,15.57875,,64310.617,807849.38,2.6395988,.45181844,4.2422857,13.602131,6.6455855,9.3618402,-.50835949,-.89612508,-.21622308,1.729687,8.7155228,.69314718,5.0205855,-4.3412547,11.333798,11.297651,12.44168,13.711664,13.959177,11.517525,6.4237885,5.0307426,7.4345698,8.4690533,12.858984,8.4690533,8.4178152,6.3279366,7.4348478,5.0369525,1,1,1,1,1,1,1,1,103,10609,1092727,732275.13,732275.13,681773.38,650063,650063,781593.25,681773.38,951.77258,951.77258,886.13306,844.9176,844.9176,1015.8737,886.13306,6.7868671,6.858326,6.858326,6.7868671,6.7392392,6.7392392,6.9235044,,3.38,,4.03,,,,,,1.3937664,,,5.0369525,5.32,6.4,7.79,7.35,,,,,,,32,,,,
1904,12.25341657549143,2.569083333333333,101.87,10906.61664581299,539.15033,47.099861,224.114,224.114,763.26434,1613.424,4442,.51999998,.36000001,5.8000002,27,.60000002,.41,5.52,.51999998,.36000001,5.8000002,.55851847,.38666669,6.22963,.49581394,.34325582,5.5302329,.55851847,.38666669,6.22963,.49581394,.34325582,5.5302329,2,265.1666641235352,.024312459,85300,364978,4442,82166,4600,542,1613,254926.48,902799.94,1157726.4,3.5414128,.7518518,6166.0566,68,23,53,.021992946,.86641973,.92370373,-.14338581,-.14338581,117081,155,.70637435,.29362565,14.8225,,74946.664,801427.56,2.5058048,.94354916,4.6236973,13.59415,6.6376042,9.2971249,-.58246762,-.95019221,-.28521606,1.829317,8.7268152,.69314718,5.5803585,-3.7167664,11.35393,11.316497,12.44873,13.713256,13.961968,11.670621,6.2899942,5.4121547,7.3861136,8.39886,12.807592,8.39886,8.4338112,6.2952662,7.3858509,5.0434251,1,1,1,1,1,1,1,1,104,10816,1124864,928505.13,928505.13,864470.25,824262.38,824262.38,877523.94,864470.25,1216.4922,1216.4922,1132.5962,1079.9174,1079.9174,1149.6986,1132.5962,7.0322676,7.1037269,7.1037269,7.0322676,6.9846396,6.9846396,7.047255,,3.45,,3.98,,,,,,1.3812819,,,5.0434251,5.28,6.59,7.75,7.9,,,,,,,31,,,,
1905,12.60508331656456,3.067916666666668,82.06999999999999,10951.78330993652,554.62366,56.24514,180.554,180.554,735.17767,1866.7791,4798,.46000001,.31,4.9000001,27,.51999998,.34999999,5.5700002,.46000001,.31,4.9000001,.49407408,.33296296,5.2629633,.42863637,.28886363,4.5659094,.49407408,.33296296,5.2629633,.42863637,.28886363,4.5659094,2,223.3333282470703,.020392416,87000,402148,4798,83822,4927,571,1867,256580.56,904372.44,1160953,3.5247114,.66055554,5299.0903,64,22,47,.015855379,.79123455,.66592592,-.23416083,-.23416083,134717,157,.75440764,.24559234,15.673,,86234.555,771936.56,2.5341001,1.1209987,4.4075727,13.556658,6.6001124,9.3012571,-.70506984,-1.0997241,-.41467407,1.6606942,8.5752907,.69314718,5.4086652,-3.8925922,11.373663,11.336451,12.455198,13.714996,13.964752,11.810931,6.3182898,5.1960301,7.53197,8.4759541,12.904575,8.4759541,8.5024853,6.3473892,7.5320883,5.0562458,1,1,1,1,1,1,1,1,105,11025,1157625,703781.94,703781.94,655245.25,610569.44,610569.44,743195.44,655245.25,957.29504,957.29504,891.27466,830.50598,830.50598,1010.9059,891.27466,6.7926526,6.8641114,6.8641114,6.7926526,6.7220349,6.7220349,6.918602,,3.4,,3.89,,,,,,1.3584092,,,5.0562458,5.11,6.63,7.22,7.58,,,,,,,36,,,,
1906,13.85341669339687,3.097083333333333,43.76000000000001,11194.28331756592,609.55035,56.779861,96.272003,96.272003,705.82239,1961.295,5357,,,,27,.56999999,.37,5,.50999999,.33500001,4.5,,,,,,,.54777777,.35981482,4.8333335,.45956042,.30186814,4.054945,2,234.6666717529297,.020963082,88800,457753,5357,85450,5032,625,1961,258294.33,905904.63,1164199,3.5072572,,,63,21,52,.01866843,.73190475,.78407407,-.31210491,-.31210491,126494,165,.86360306,.13639693,16.9505,,80973.109,741113.5,2.6285319,1.1304609,3.7787201,13.515909,6.5593638,9.3231583,,,,,,.69314718,5.4581661,-3.8649924,11.394142,11.355687,12.461855,13.716689,13.967544,11.747951,6.4127216,4.5671778,7.5813603,8.5861597,13.034085,8.5861597,8.5235729,6.4377518,7.5812097,5.1059456,1,1,1,1,1,1,1,1,106,11236,1191016,,537868.06,500773.69,,451246.63,557888.81,,,762.04449,709.48969,,639.32037,790.40961,,,,6.6360049,6.5645461,,6.4604058,6.6725512,,3.57,,4,,,,,,1.3862944,,,5.1059456,4.91,6.35,6.86,6.48,,,,,,,40,,,,
1907,10.62579170055687,2.403333333333334,88.23333333333333,8955.116645812988,467.53482,44.061111,194.11333,194.11333,661.64813,2042.788,5163,,,,28,.62,.38999999,5.2600002,.58999997,.37,5,,,,,,,.61107141,.38321429,5.1785712,.52021503,.32623658,4.4086022,1,43,.0048017241,90600,449193,5163,87008,4862,624,2043,260136.42,907362.25,1167498.6,3.4880247,,,57,20,41,.017755102,.76770723,.74571431,-.26434684,-.26434684,166095,172,.70662153,.29337847,13.029125,,106313.83,694730.56,2.3632841,.87685668,4.4799848,13.45128,6.4947338,9.0999804,,,,,,0,3.7612002,-5.3387804,11.414209,11.373755,12.468962,13.718297,13.970374,12.020315,6.1474738,5.2684422,7.6220708,8.5492735,13.015208,8.5492735,8.4892054,6.4361506,7.6221747,5.1474943,1,1,1,1,1,1,1,1,107,11449,1225043,,734951.69,709608.56,,625676.38,746305.75,,,1110.7893,1072.4863,,945.63312,1127.9496,,,,7.012826,6.977735,,6.8518548,7.0281568,,3.86,,4.27,,,,,,1.4516138,,,5.1474943,6.71,7.7,9.02,7.95,,,,,,,39,,,,
1908,14.17083337903023,1.897083333333333,46.78333333333333,9576.283309936523,623.51666,34.779861,102.92333,102.92333,726.44,1724.67,4397,,,,27,.62,.34999999,4.0799999,.56999999,.31999999,3.75,,,,,,,.61222219,.34370369,4.0277777,.5136264,.28835166,3.3791208,2,536,.055971611,92400,390035,4397,88710,4509,561,1725,261793.7,909016.88,1170810.6,3.4722641,,,62,19,49,.0184127,.75696653,.77333337,-.27843624,-.27843624,178527,164,.85831821,.14168181,16.067917,,114273.35,762762,2.6511858,.64031762,3.8455269,13.544702,6.5881557,9.1670446,,,,,,.69314718,6.2841344,-2.8829107,11.433883,11.393127,12.475312,13.720119,13.973207,12.092495,6.4353757,4.6339846,7.4527912,8.3886776,12.873992,8.3886776,8.4138308,6.329721,7.4529824,5.0998664,1,1,1,1,1,1,1,1,108,11664,1259712,,538222.88,501104.06,,451544.34,545247.06,,,740.90479,689.80792,,621.58521,750.5741,,,,6.607872,6.5364132,,6.4322729,6.6208382,,3.93,,4.22,,,,,,1.4398351,,,5.0998664,5.49,6.89,7.68,8.16,,,,,,,32,,,,
1909,14.46300002932549,1.115,43.28333333333334,6838.949989318848,636.37201,20.441668,95.223335,95.223335,731.59534,2033.567,5027,,,,27,.60000002,.31,3.79,.58999997,.31,3.75,,,,,,,.63370365,.33296296,4.0277777,.5146808,.27042553,3.2712767,1,46,.0067261788,94200,454861,5027,90490,4940,618,2034,263596.03,910430.13,1174026.1,3.4538841,,,55,20,40,.017901234,.71899033,.75185186,-.32990739,-.32990739,183171,166,.86984152,.13015848,15.578,,117245.02,768175.13,2.6715937,.10885441,3.7677677,13.551773,6.5952277,8.830389,,,,,,0,3.8286414,-5.0017481,11.453176,11.412994,12.482173,13.721672,13.975949,12.118176,6.4557834,4.5562248,7.6175466,8.5225782,13.027747,8.5225782,8.5051203,6.4264884,7.6177597,5.1119876,1,1,1,1,1,1,1,1,109,11881,1295029,,531954.75,495268.25,,432042.5,502423.22,,,727.11609,676.97021,,590.54846,686.75018,,,,6.5890861,6.5176272,,6.3810515,6.5319705,,3.78,,4.07,,,,,,1.403643,,,5.1119876,5.01,6.84,7.38,7.86,,,,,,,32,,,,
1910,18.32787512242794,.54,21.21666666666667,7125.616645812988,806.42651,9.8999996,46.676666,46.676666,853.10315,2127.062,4879,,,,28,.61000001,.37,,.63,.38,,,,,,,,.65249997,.39357144,,.53257734,.32123712,,1,255.75,.03589163,95900,450817,4879,92407,4859,611,2127,265388.09,911768.56,1177156.6,3.4356046,,,52,23,42,.015042518,.67180777,.63178575,-.39778304,-.39778304,209557,172,.94528604,.054713976,18.867876,,134135.34,895758.31,2.9084232,-.61618614,3.0547869,13.705426,6.7488804,8.8714514,,,,,,0,5.5442004,-3.3272512,11.471062,11.433958,12.488949,13.723142,13.978613,12.252751,6.6926126,3.8432443,7.662497,8.4926958,13.018817,8.4926958,8.4885883,6.4150968,7.662468,5.1474943,1,1,1,1,1,1,1,1,110,12100,1331000,,,,,,,,,,,,,,,,,,,,,,,3.97,,4.18,,,,,,1.4303112,,,5.1474943,5.38,6.9,8.039999999999999,7.61,,,,,,,32,,,,
1911,18.03766661882401,.8316666666666666,95.96666666666667,7248.866645812988,793.65735,15.247222,211.12666,211.12666,1004.784,2048.3291,4964,,,,28,.54000002,.40000001,,.50999999,.38,,,,,,,,.52821428,.39357144,,.43562499,.32458332,,2,377,.05200813,97500,465967,4964,93863,4933,621,2048,267244.63,912804.13,1180048.8,3.4156127,,,47,23,37,.015042518,.66785717,.63178575,-.40368095,-.40368095,220449,168,.78987855,.21012144,18.869333,,141106.23,1055023.3,2.8924623,-.18432356,4.5640011,13.869073,6.912528,8.8886003,,,,,,.69314718,5.9322453,-2.9563553,11.487608,11.449592,12.49592,13.724277,13.981067,12.303422,6.676652,5.3524585,7.6247797,8.5099669,13.05187,8.5099669,8.5037022,6.4313312,7.624619,5.1239638,1,1,1,1,1,1,1,1,111,12321,1367631,,,,,,,,,,,,,,,,,,,,,,,3.98,,4.19,,,,,,1.4327008,,,5.1239638,5.62,7.41,8.449999999999999,8.970000000000001,,,,,,,,,,,
1912,17.28358327969909,.9016666666666666,19.16666666666667,6527.866645812988,760.47766,16.530556,42.166668,42.166668,802.64435,2264.356,5122,,,,29,.51999998,.36000001,,.52999997,.36000001,,,,,,,,.52999997,.36000001,,.43459997,.29520002,,0,,,99000,488273,5122,95335,5140,640,2264,268800.19,913852.13,1182652.3,3.3997452,,,46,22,37,.017619047,.76646507,.74000001,-.26596615,-.26596615,222935,171,.9474653,.052534685,18.185249,,142696.58,842776.56,2.8497572,-.10351038,2.9531727,13.644457,6.6879115,8.7838354,,,,,,,,,11.502875,11.465153,12.501723,13.725424,13.98327,12.314635,6.6339469,3.7416301,7.7250457,8.5412998,13.09863,8.5412998,8.5448084,6.4614682,7.7248883,5.1416636,1,1,1,1,1,1,1,1,112,12544,1404928,,,,,,,,,,,,,,,,,,,,,,,4.02,,4.23,,,,,,1.442202,,,5.1416636,5.49,7.2,8.65,8.279999999999999,,,,,,,,,,,
1913,16.55075001716614,.49,8.25,5767.366645812988,728.23297,8.9833336,18.15,18.15,746.383,2354.875,5221,,,,29.700001,.47,.34,,.47999999,.34999999,,,,,,,,.46868685,.34175083,,.39359999,.287,,2,463,.080279276,101000,507625,5221,97225,5235,653,2355,270627.69,914947.38,1185575,3.3808343,,,43,21,30,.022085939,.81600267,.92760938,-.20333765,-.20333765,248446,179,.97568268,.024317274,17.040751,,159022.48,783702.13,2.8064315,-.71334988,2.1102133,13.571784,6.6152387,8.6599712,,,,,,.69314718,6.1377273,-2.5222437,11.522876,11.484783,12.508499,13.726622,13.985739,12.422981,6.590621,2.8986704,7.7642431,8.5604439,13.137498,8.5604439,8.5631218,6.4815769,7.7642961,5.187386,1,1,1,1,1,1,1,1,113,12769,1442897,,,,,,,,,,,,,,,,,,,,,,,4.22,,4.44,,,,,,1.4906543,,,5.187386,5.99,7.41,9.16,8.25,,,,,,,,,,,
1914,13.37970834970474,.09,7.75,4741.366645812988,588.70715,1.65,17.049999,17.049999,605.75714,2115.3569,4717,,,,30.1,.47,,,.47,,,,,,,,,.45282391,,,.3854,,,4,951.5,.20068054,102000,467488,4717,99111,4742,592,2115,272475.81,916087.75,1188563.5,3.3620884,,,40,20,28,.018580921,.77284479,.78039867,-.25767705,-.25767705,265763,180,.97185344,.028146593,13.469708,,170101.8,636045,2.5937393,-2.4079456,2.0476928,13.363025,6.4064794,8.4640808,,,,,,1.3862944,6.8580399,-1.606041,11.532728,11.503996,12.515306,13.727867,13.988256,12.49036,6.3779287,2.8361502,7.6569786,8.4589281,13.055129,8.4589281,8.4642143,6.3835068,7.6568103,5.1929569,1,1,1,1,1,1,1,1,114,12996,1481544,,,,,,,,,,,,,,,,,,,,,,,4.12,,4.44,,,,,,1.4906543,,,5.1929569,6.1,7.68,8.84,8.85,,,,,,,,,,,
1915,10.28133338689804,.06,0,3534.199989318848,452.37866,1.1,0,1.1,453.47867,2330.073,4773,,,,30.4,,,,,,,,,,,,,,,,,,,1,72,.020372361,104000,479930,4773,100546,4834,601,2330,274304.59,917456.31,1191760.9,3.3446627,,,32,17,24,.014536341,.78882003,.61052632,-.23721708,-.23721708,281104,182,.99757427,.002425693,10.341333,,179916.91,476152.59,2.3303299,-2.8134108,,13.073494,6.1169481,8.1702423,,,,,,0,4.2766662,-3.8935761,11.552146,11.518371,12.521995,13.729361,13.990943,12.54648,6.1145196,.095310204,7.753655,8.4707308,13.081395,8.4707308,8.4834299,6.3985949,7.7536235,5.2040067,1,1,1,1,1,1,1,1,115,13225,1520875,,,,,,,,,,,,,,,,,,,,,,,4.16,,4.62,,,,,,1.5303947,,,5.2040067,6.18,7.74,8.84,8.32,,,,,,,,,,,
1916,8.401333380490541,.6100000000000001,0,3494.199989318848,369.65866,11.183333,0,11.183333,380.84198,,,,,,32.700001,,,,,,,,,,,,,,,,,,,0,,,105000,546817,5363,101961,5532,675,,276139.13,919045.38,1195184.5,3.3281968,,,30,15,24,.023227027,.92037547,.97553515,-.082973577,-.082973577,300767,224,.97063529,.029364761,9.0113335,,192499.89,399884.09,2.1283903,-.49429631,,12.89893,5.9423847,8.1588593,,,,,,,,,11.561716,11.532346,12.52866,13.731091,13.993811,12.614091,5.91258,2.4144247,,,13.211869,8.5872784,8.6183043,6.5147128,,5.4116459,1,1,1,1,1,1,1,1,116,13456,1560896,,,,,,,,,,,,,,,,,,,,,,,3.94,,4.49,,,,,,1.5018528,,,5.4116459,6.65,7.48,8.289999999999999,8.1,,,,,,,,,,,
1917,3.679999973624945,.55,0,2974.866653442383,161.92,10.083333,0,10.083333,172.00333,,,,,,38.5,,,,,,,,,,,,,,,,,,,4,1489.5,.50069469,107000,531780,5142,103414,5454,650,,277934.22,920761.19,1198695.4,3.3128746,,,26,13,26,.027977737,1.140318,1.1750649,.1313072,.1313072,335316,279,.9413771,.058622897,4.23,,214606.47,180603.5,1.3029127,-.59783697,,12.104059,5.1475139,7.9979544,,,,,,1.3862944,7.3061957,-.69175875,11.580585,11.546495,12.53514,13.732956,13.996744,12.722829,5.0871024,2.3108838,,,13.183985,8.5451975,8.604105,6.4769726,,5.6312118,1,1,1,1,1,1,1,1,117,13689,1601613,,,,,,,,,,,,,,,,,,,,,,,4.2,,4.79,,,,,,1.5665305,,,5.6312118,5.85,7.34,7.54,7.17,,,,,,,,,,,
1918,5.23083321750164,0,0,2853.89998626709,230.15666,0,0,0,230.15666,,,,,,45.200001,,,,,,,,,,,,,,,,,,,3,400.5,.14033428,108000,581178,5559,104550,5806,702,,279709,922840.75,1202549.8,3.2992887,,,23,14,21,.030246524,1.1880764,1.270354,.17233551,.17233551,355928,351,1,0,5.2308331,,227799.16,241664.5,1.6545706,,,12.395306,5.4387603,7.9564419,,,,,,1.0986123,5.9927139,-1.963728,11.589887,11.557421,12.541505,13.735212,13.999954,12.782484,5.4387603,,,,13.272812,8.6231737,8.666647,6.5539336,,5.8607864,1,1,1,1,1,1,1,1,118,13924,1643032,,,,,,,,,,,,,,,,,,,,,,,4.5,,5.23,,,,,,1.6544113,,,5.8607864,6.2,7.08,8.220000000000001,7.76,,,,,,,,,,,
1919,4.759166583418846,.185,0,3009.699989318848,209.40334,3.3916667,0,3.3916667,212.795,,,,,,52.099998,,,,,,,,,,,,,,,,,,,4,606.5,.20151511,110000,583754,5556,105063,5587,706,,281478.5,924759.69,1206238.3,3.2853653,,,23,13,21,.026638335,1.2893559,1.1188101,.25414276,.25414276,378367,409,.98406136,.015938658,4.9441667,,242159.83,223434.75,1.5600725,-1.6873995,,12.316875,5.3603292,8.0095959,,,,,,1.3862944,6.4077048,-1.6018909,11.608235,11.562315,12.547812,13.737289,14.003017,12.84362,5.3442621,1.2213215,,,13.277235,8.6226339,8.6281977,6.5596151,,6.0137153,1,1,1,1,1,1,1,1,119,14161,1685159,,,,,,,,,,,,,,,,,,,,,,4.73,4.46,,5.29,5.49,,4.7981477,1.5539252,,1.6658182,,,6.0137153,6.52,7.24,8.18,8.039999999999999,,,,,,,,,,,
1920,5.59224995970726,.44,0,3573.999992370605,246.05901,8.0666666,0,8.0666666,254.12567,,,,,,60.200001,,,,,,,,,,,,,,,,,,,1,174,.048684947,111000,574987,5401,106461,5410,689,,283219.28,926696.06,1209915.4,3.2720091,,,19,11,17,.035211992,1.1779071,1.4789037,.16373923,.16373923,442929,469,.96825719,.031742826,6.0322499,,283480.59,266831.97,1.7213817,-.82098055,,12.494374,5.5378289,8.1814404,,,,,,0,5.1590552,-3.0223854,11.617286,11.575534,12.553977,13.739381,14.006061,13.001164,5.5055714,2.0877404,,,13.262103,8.5943394,8.5960045,6.5352411,,6.1506028,1,1,1,1,1,1,1,1,120,14400,1728000,,,,,,,,,,,,,,,,,,,,,,5.32,4.98,,5.81,6.12,,5.0395212,1.6714733,,1.7595806,,,6.1506028,6.38,7.57,7.72,7.34,,,,,,,,,,,
1921,5.517499938607216,0,0,3140.199989318848,242.77,0,0,0,242.77,,,,,,53.599998,,,,,,,,,,,,,,,,,,,0,,,113000,560932,5168,108538,5123,660,,284929,928551.44,1213480.5,3.2588871,,,16,8,14,.022285894,1.1143806,.9360075,.10829873,.10829873,472183,388,1,0,5.5174999,,302202.63,254908.5,1.7079248,,,12.44866,5.4921145,8.052042,,,,,,,,,11.635143,11.594855,12.559996,13.741381,14.009004,13.065122,5.4921145,,,,13.237355,8.5502415,8.5414953,6.49224,,5.9610052,1,1,1,1,1,1,1,1,121,14641,1771561,,,,,,,,,,,,,,,,,,,,,,5.09,5.09,,5.57,5.97,,4.9454265,1.6272779,,1.7173951,,,5.9610052,6.93,8.35,9.81,9.27,,,,,,,,,,,
1922,3.180000022053719,.109,0,2003.999992370605,139.92,1.9983333,0,1.9983333,141.91833,,,,,,50.299999,,,,,,,,,,,,,,,,,,,0,,,115000,594388,5401,110049,5398,689,,286629.38,930394.75,1217024.1,3.2459853,,,11,7,12,.02210073,.87440753,.92823064,-.13420872,-.13420872,557531,357,.98591912,.014080868,3.289,,356823.13,149014.25,1.1568812,-2.2164073,,11.911798,4.9552517,7.6029005,,,,,,,,,11.652687,11.608681,12.565946,13.743364,14.011919,13.231274,4.941071,.69231349,,,13.295287,8.5943394,8.5937834,6.5352411,,5.8777356,1,1,1,1,1,1,1,1,122,14884,1815848,,,,,,,,,,,,,,,,,,,,,,4.3,4.23,,4.85,5.1,,4.622231,1.4586151,,1.5789787,,,5.8777356,6.45,7.39,8.16,8.050000000000001,,,,,,,,,,,
1923,1.349999994039536,0,0,1500.499992370605,59.400002,0,0,0,59.400002,,,,,,51.200001,,,,,,,,,,,,,,,,,,,0,,,116000,673487,6016,111947,6048,767,,288302.84,932396.25,1220699.1,3.2340863,,,7,4,5,.018071057,.83081925,.75898439,-.18534301,-.18534301,732407,393,1,0,1.35,,468741.84,62370,.30010459,,,11.040839,4.0842943,7.3135538,,,,,,,,,11.661345,11.625781,12.571767,13.745513,14.014935,13.504091,4.0842943,,,,13.420224,8.702178,8.7074833,6.6424866,,5.9738097,1,1,1,1,1,1,1,1,123,15129,1860867,,,,,,,,,,,,,,,,,,,,,,4.36,4.25,,4.98,5.12,,4.6467776,1.4724721,,1.6054299,,,5.9738097,5.79,6.56,7.4,7.2,,,,,,,,,,,
1924,.1500000059604645,0,0,2378.666664123535,6.6000004,0,0,0,6.6000004,,,,,,51.5,,,,,,,,,,,,,,,,,,,0,,,118000,690094,6048,114109,6099,774,,289956.13,934516.06,1224472.3,3.2229569,,,7,4,6,.019172445,.82956839,.80524272,-.18684973,-.18684973,713940,406,1,0,.15000001,,456921.75,6930.0005,-1.89712,,,8.8436155,1.8870697,7.7742953,,,,,,,,,11.67844,11.64491,12.577485,13.747784,14.018021,13.478554,1.8870697,,,,13.444583,8.7074833,8.7158804,6.6515718,,6.0063534,1,1,1,1,1,1,1,1,124,15376,1906624,,,,,,,,,,,,,,,,,,,,,,4.06,4.2,,4.84,5,,4.524045,1.401183,,1.5769147,,,6.0063534,6.07,6.76,7.96,7.59,,,,,,,,,,,
1925,.300000011920929,0,0,961.3333282470703,13.200001,0,0,0,13.200001,,,,,,52.700001,,,,,,,,,,,,,,,,,,,0,,,120000,711823,6145,115829,6138,782,,291585.63,936705.63,1228291.3,3.2124548,,,4,2,3,.022011384,.9181776,.92447811,-.085364439,-.085364439,763743,404,1,0,.30000001,,488795.81,13860.001,-1.2039728,,,9.5367622,2.5802169,6.8683214,,,,,,,,,11.695247,11.65987,12.583089,13.750124,14.021134,13.545986,2.5802169,,,,13.475585,8.7233944,8.7222538,6.6618547,,6.0014148,1,1,1,1,1,1,1,1,125,15625,1953125,,,,,,,,,,,,,,,,,,,,,,3.86,4.09,,4.73,4.88,,4.4422235,1.3506672,,1.5539252,,,6.0014148,5.46,5.98,7.25,6.73,,,,,,,,,,,
1926,0,0,0,569,0,0,0,0,0,,,,,,53.200001,,,,,,,,,,,,,,,,,,,0,,,,755262,6433,117397,6423,821,,293191.28,938862.5,1232053.8,3.2022183,,,2,1,1,.024400285,.89050412,1.024812,-.11596755,-.11596755,770874,409,,,0,,493359.38,0,,,,,,6.3438807,,,,,,,,,,11.673317,12.58858,13.752424,14.024193,13.555281,,,,,13.53482,8.7691965,8.7676401,6.7105231,,6.0137153,1,1,1,1,1,1,1,1,126,15876,2000376,,,,,,,,,,,,,,,,,,,,,,3.68,4.08,,4.47,4.73,,4.3685842,1.3029127,,1.4973884,,,6.0137153,5.94,6.74,7.38,7.23,,,,,,,,,,,
1927,0,0,0,700.3333282470703,0,0,0,0,0,,,,,,52.200001,,,,,,,,,,,,,,,,,,,0,,,,763581,6415,119035,6368,818,,294772.97,941020.69,1235793.6,3.1923575,,,2,1,2,.017195767,.80153078,.72222221,-.22123191,-.22123191,901129,418,,,0,,576722.56,0,,,,,,6.5515566,,,,,,,,,,11.687173,12.593961,13.754721,14.027224,13.711404,,,,,13.545774,8.7663946,8.7590408,6.7068624,,6.0354815,1,1,1,1,1,1,1,1,127,16129,2048383,,,,,,,,,,,,,,,,,,,,,,3.34,3.98,,4.34,4.57,,4.2294874,1.2059708,,1.4678743,,,6.0354815,5.55,6.47,7.13,6.62,,,,,,,,,,,
1928,0,0,0,0,0,,,0,0,,,,,,51.599998,,,,,,,,,,,,,,,,,,,0,,,,769888,6389,120509,6406,817,,296330.66,943157.44,1239488.1,3.1827872,,,0,0,0,.015656147,.69784671,.65755814,-.35975581,-.35975581,901474,420,,,0,,576943.38,0,,,,,,,,,,,,,,,,11.69948,12.599231,13.756989,14.030209,13.711786,,,,,13.554,8.7623329,8.7649908,6.7056389,,6.0402546,1,1,1,1,1,1,1,1,128,16384,2097152,,,,,,,,,,,,,,,,,,,,,,3.33,4.05,,4.35,4.55,,4.2253962,1.2029723,,1.4701759,,,6.0402546,5.39,6.43,6.46,6.8,,,,,,,,,,,
1929,0,0,0,0,0,,,0,0,,,,,,51.599998,,,,,,,,,,,,,,,,,,,0,,,,822200,6752,121767,6751,847,,297864.28,945272.88,1243137.1,3.173502,,,0,0,0,.016994279,.68625605,.71375972,-.37650448,-.37650448,1007323,431,,,0,,644686.75,0,,,,,,,,,,,,,,,,11.709865,12.604393,13.759229,14.033149,13.822807,,,,,13.619739,8.8175936,8.8174458,6.7417006,,6.0661082,1,1,1,1,1,1,1,1,129,16641,2146689,,,,,,,,,,,,,,,,,,,,,,3.6,4.27,,4.6,4.73,,4.3358555,1.2809339,,1.5260563,,,6.0661082,5.9,6.74,7.25,6.65,,,,,,,,,,,
1930,0,0,0,0,0,,,0,0,,,,,,50.200001,,,,,,,,,,,,,,,,,,,0,,,,751500,6106,123077,6102,754,,299373.78,947367.06,1246740.9,3.1644957,,,0,0,0,.016367862,.60456085,.68745023,-.50325292,-.50325292,898011,424,,,0,,574727.06,0,,,,,,,,,,,,,,,,11.720566,12.609448,13.761442,14.036043,13.707937,,,,,13.529826,8.7170267,8.7163715,6.6253924,,6.0497336,1,1,1,1,1,1,1,1,130,16900,2197000,,,,,,,,,,,,,,,,,,,,,,3.29,4.07,,4.41,4.55,,4.2090316,1.1908876,,1.4838747,,,6.0497336,6.13,7.1,7.85,7.43,,,,,,,,,,,
